Entity_normed|Entity|Link|latitude|longitude|geocode_query|geocode_status|Subfolder|SourceFileStem|distance_to_dresden_km|historical spelling|Certainty|Index|Year|Title|Author|Travel Period|Pages|Full Page Count|Link_meta|Folder|Digitally Available at|Citable_URL|Gender|Full Sentence|osm_feature_found
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen|1091|1.3293315314514328e+16||certain|15|1740|Neueste Reisen durch Deutschland, Böhmen, Ungarn, die Schweitz, Italien und Lothringen|Johann Andreas Silbermann|1741|Seite(n)1052-1097|438|https://www.digitale-sammlungen.de/de/view/bsb11211808?page=1022|015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen|SLUB Dresden|https://reise.isgv.de/logs/Q109944172|male|Nachricht von der Stadt Dresden.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen|1092|1.3293315314514328e+16||certain|15|1740|Neueste Reisen durch Deutschland, Böhmen, Ungarn, die Schweitz, Italien und Lothringen|Johann Andreas Silbermann|1741|Seite(n)1052-1097|438|https://www.digitale-sammlungen.de/de/view/bsb11211808?page=1022|015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen|SLUB Dresden|https://reise.isgv.de/logs/Q109944172|male|Weil das Holz um Dresden nicht in grossen Überfluße, so werden die Spiegel fünf Meilen von Grösse der dasigen Spiegel.|False
Augustusbrücke|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen|1093|1.3293315314514328e+16||certain|15|1740|Neueste Reisen durch Deutschland, Böhmen, Ungarn, die Schweitz, Italien und Lothringen|Johann Andreas Silbermann|1741|Seite(n)1052-1097|438|https://www.digitale-sammlungen.de/de/view/bsb11211808?page=1022|015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen|SLUB Dresden|https://reise.isgv.de/logs/Q109944172|male|Ich rede von Brücken über grosse Flüsse, und gehöret also manche zierliche kleine Brücke, worunter die Tiber-Brücke gen der Engels-Burg in Rom zu rechnen, keineswegs in diese Vergleichung. Die hiesige ist 685. gemeiner Schritte lang und 16. bis 17. breit, die auf den Seiten vor die Fußgänger angelegte erhabene Wege mit darunter begriffen.|True
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen|1094|1.3293315314514328e+16||certain|15|1740|Neueste Reisen durch Deutschland, Böhmen, Ungarn, die Schweitz, Italien und Lothringen|Johann Andreas Silbermann|1741|Seite(n)1052-1097|438|https://www.digitale-sammlungen.de/de/view/bsb11211808?page=1022|015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen|SLUB Dresden|https://reise.isgv.de/logs/Q109944172|male|Nachricht von der Stadt Dresden.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen|1095|1.3293315314514328e+16||certain|15|1740|Neueste Reisen durch Deutschland, Böhmen, Ungarn, die Schweitz, Italien und Lothringen|Johann Andreas Silbermann|1741|Seite(n)1052-1097|438|https://www.digitale-sammlungen.de/de/view/bsb11211808?page=1022|015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen|SLUB Dresden|https://reise.isgv.de/logs/Q109944172|male|Nachricht von der Stadt Dresden.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen|1096|1.3293315314514328e+16||certain|15|1740|Neueste Reisen durch Deutschland, Böhmen, Ungarn, die Schweitz, Italien und Lothringen|Johann Andreas Silbermann|1741|Seite(n)1052-1097|438|https://www.digitale-sammlungen.de/de/view/bsb11211808?page=1022|015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen|SLUB Dresden|https://reise.isgv.de/logs/Q109944172|male|Wien zu hören ist, weil der Kaysr jemand nach Dresden geschicket, um auf seitchem Instrumente spielen zu lernen.|False
Pirna|Pirna|https://de.wikipedia.org/wiki/Pirna|509616923|139386643|Pirna|ok|015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen|1096|1.7198782687222988e+16||certain|15|1740|Neueste Reisen durch Deutschland, Böhmen, Ungarn, die Schweitz, Italien und Lothringen|Johann Andreas Silbermann|1741|Seite(n)1052-1097|438|https://www.digitale-sammlungen.de/de/view/bsb11211808?page=1022|015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen|SLUB Dresden|https://reise.isgv.de/logs/Q109944172|male|Schiefer Aus den Steinbrüchen von Chemnitz, Zwickau, Rochlitz, Steinbrüche Liebethal und Pirna kommen so gute Quadersteine, dass solche die Elbe hinunter an viele entlegene Orte und so gar nach Coppen hagen zu den Königlichen Gebäuden gebracht werden.|True
Dippoldiswalde|Dippoldiswalde|https://de.wikipedia.org/wiki/Dippoldiswalde|508950479|136633335|Dippoldiswalde|ok|015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen|1096|1.803404234389285e+16|Dippoldiswalda,|certain|15|1740|Neueste Reisen durch Deutschland, Böhmen, Ungarn, die Schweitz, Italien und Lothringen|Johann Andreas Silbermann|1741|Seite(n)1052-1097|438|https://www.digitale-sammlungen.de/de/view/bsb11211808?page=1022|015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen|SLUB Dresden|https://reise.isgv.de/logs/Q109944172|male|Gleichen Weg nimm vieles in Sachsen und insbesondere zu Dresden, Zwickau, Pforta, Freyberg, Kirchberg, Tannenberg und Lunzenau verfertigtes Papier, wie auch viele Töpfergefäße von Liebenwerda, Dippoldiswalda, Waldenburg im Hurzen re, und würde die Handlung auch in andern Dingen ein mehreres thun, wenn die zwei- und dreifaltig Elbhinderung Zölle denen die Schiffe von Pirna bis nach Hamburg unterworffen sind, nicht viele Hinderungen in den Weg legten.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen|1097|1.3293315314514328e+16||certain|15|1740|Neueste Reisen durch Deutschland, Böhmen, Ungarn, die Schweitz, Italien und Lothringen|Johann Andreas Silbermann|1741|Seite(n)1052-1097|438|https://www.digitale-sammlungen.de/de/view/bsb11211808?page=1022|015_1740_Neueste_Reisen_durch_Deutschland,_Böhmen,_Ungarn,_die_Schweitz,_Italien_und_Lothringen|SLUB Dresden|https://reise.isgv.de/logs/Q109944172|male|Nachricht von der Stadt Dresden.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|024_1777_Briefe_eines_jungen_Reisenden_durch_Liefland,_Kurland_und_Deutschland|180|1.3293315314514328e+16||certain|24|1777|Briefe eines jungen Reisenden durch Liefland, Kurland und Deutschland|Martin Sherlock|Kein Eintrag vorhanden|Seite(n)180-183|134|https://www.digitale-sammlungen.de/de/view/bsb10621069?page=34|024_1777_Briefe_eines_jungen_Reisenden_durch_Liefland,_Kurland_und_Deutschland|BSB München|https://reise.isgv.de/logs/Q109944086|male|Dresden, den 3. November, 1777. Sachsen ist ein schönes Land, Dresden äußerst angenehm, und der Hof einer der liebenswürdigsten in Deutschland.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|024_1777_Briefe_eines_jungen_Reisenden_durch_Liefland,_Kurland_und_Deutschland|181|1.3293315314514328e+16||certain|24|1777|Briefe eines jungen Reisenden durch Liefland, Kurland und Deutschland|Martin Sherlock|Kein Eintrag vorhanden|Seite(n)180-183|134|https://www.digitale-sammlungen.de/de/view/bsb10621069?page=34|024_1777_Briefe_eines_jungen_Reisenden_durch_Liefland,_Kurland_und_Deutschland|BSB München|https://reise.isgv.de/logs/Q109944086|male|Dresden, den 3. November, 1777. Sachsen ist ein schönes Land, Dresden äußerst angenehm, und der Hof einer der liebenswürdigsten in Deutschland.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|024_1777_Briefe_eines_jungen_Reisenden_durch_Liefland,_Kurland_und_Deutschland|182|1.3293315314514328e+16||certain|24|1777|Briefe eines jungen Reisenden durch Liefland, Kurland und Deutschland|Martin Sherlock|Kein Eintrag vorhanden|Seite(n)180-183|134|https://www.digitale-sammlungen.de/de/view/bsb10621069?page=34|024_1777_Briefe_eines_jungen_Reisenden_durch_Liefland,_Kurland_und_Deutschland|BSB München|https://reise.isgv.de/logs/Q109944086|male|Die Lage von Dresden gleicht der von Portici, und seiner Bewohner zittern vor einer Drohung Friedrichs, wie die zu Portici vor einem Gesänge des Vesuvs. *)|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|025_1779_Briefe_eines_Engländers_auf_seiner_Reise_nach_Berlin,_Dresden,_Wien,_Haag,_Rom,_Neapolis_und_Ferney|30|1.3293315314514328e+16||certain|25|1779|Briefe eines Engländers auf seiner Reise nach Berlin, Dresden, Wien, Haag, Rom, Neapolis und Ferney|Johann Peter Willebrand|Kein Eintrag vorhanden|Seite(n)30-37|360|https://www.digitale-sammlungen.de/de/view/bsb10621069?page=34|025_1779_Briefe_eines_Engländers_auf_seiner_Reise_nach_Berlin,_Dresden,_Wien,_Haag,_Rom,_Neapolis_und_Ferney|SLUB Dresden|https://reise.isgv.de/logs/Q109944112|male|Dresden, den 2. November, 1777. Sachsen ist ein schönes Land, Dresden außerst angenehm, und der Hof einer der liebenswürdigsten in Deutschland gegen Fremde ist das aufs höchste getrieben.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|025_1779_Briefe_eines_Engländers_auf_seiner_Reise_nach_Berlin,_Dresden,_Wien,_Haag,_Rom,_Neapolis_und_Ferney|31|1.3293315314514328e+16||certain|25|1779|Briefe eines Engländers auf seiner Reise nach Berlin, Dresden, Wien, Haag, Rom, Neapolis und Ferney|Johann Peter Willebrand|Kein Eintrag vorhanden|Seite(n)30-37|360|https://www.digitale-sammlungen.de/de/view/bsb10621069?page=34|025_1779_Briefe_eines_Engländers_auf_seiner_Reise_nach_Berlin,_Dresden,_Wien,_Haag,_Rom,_Neapolis_und_Ferney|SLUB Dresden|https://reise.isgv.de/logs/Q109944112|male|Dresden, den 2. November, 1777. Sachsen ist ein schönes Land, Dresden außerst angenehm, und der Hof einer der liebenswürdigsten in Deutschland gegen Fremde ist das aufs höchste getrieben.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|025_1779_Briefe_eines_Engländers_auf_seiner_Reise_nach_Berlin,_Dresden,_Wien,_Haag,_Rom,_Neapolis_und_Ferney|32|1.3293315314514328e+16||certain|25|1779|Briefe eines Engländers auf seiner Reise nach Berlin, Dresden, Wien, Haag, Rom, Neapolis und Ferney|Johann Peter Willebrand|Kein Eintrag vorhanden|Seite(n)30-37|360|https://www.digitale-sammlungen.de/de/view/bsb10621069?page=34|025_1779_Briefe_eines_Engländers_auf_seiner_Reise_nach_Berlin,_Dresden,_Wien,_Haag,_Rom,_Neapolis_und_Ferney|SLUB Dresden|https://reise.isgv.de/logs/Q109944112|male|Die Lage von Dresden dieicht der von Portici, und seiner Bewohner zittern vor einer Hähung Freirichs, wie die zu Portici vor einem Gese des Vesuvs. *)|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|027_1780_Emanuel_Hartensteins,_eines_perigrinirenden_Weltbürgers,_Reise_von_Berlin_über_Rostock_nach_Dreßden|158|1.3293315314514328e+16||certain|27|1780|Emanuel Hartensteins, eines perigrinirenden Weltbürgers, Reise von Berlin über Rostock nach Dreßden|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)158-162|16|https://www.digitale-sammlungen.de/de/view/bsb11251733?page=162|027_1780_Emanuel_Hartensteins,_eines_perigrinirenden_Weltbürgers,_Reise_von_Berlin_über_Rostock_nach_Dreßden|ULB Halle|https://reise.isgv.de/logs/Q109944149|male|So sang und so dacht' ich, als ich von Meissen längst der Elbe nach Dresden spazierte, wo ich Sonnabends gegen Abend eintrat.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|027_1780_Emanuel_Hartensteins,_eines_perigrinirenden_Weltbürgers,_Reise_von_Berlin_über_Rostock_nach_Dreßden|160|1.3293315314514328e+16||certain|27|1780|Emanuel Hartensteins, eines perigrinirenden Weltbürgers, Reise von Berlin über Rostock nach Dreßden|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)158-162|16|https://www.digitale-sammlungen.de/de/view/bsb11251733?page=162|027_1780_Emanuel_Hartensteins,_eines_perigrinirenden_Weltbürgers,_Reise_von_Berlin_über_Rostock_nach_Dreßden|ULB Halle|https://reise.isgv.de/logs/Q109944149|male|Bey ihm traf ich noch einen geistlichen Bruder, einen gewissen Magister W—x, Archidiakonus in Waldenburg, welcher zu einer erledigten Diakonatsstelle in Dresden eine Gastpredigt halten sollte, die er auch erhalten hat.|False
Wilsdruffer Straße|Wilsdruffer Gasse||510508485|137342594|Wilsdruffer Straße|ok|027_1780_Emanuel_Hartensteins,_eines_perigrinirenden_Weltbürgers,_Reise_von_Berlin_über_Rostock_nach_Dreßden|160|2183133564938165.0||certain|27|1780|Emanuel Hartensteins, eines perigrinirenden Weltbürgers, Reise von Berlin über Rostock nach Dreßden|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)158-162|16|https://www.digitale-sammlungen.de/de/view/bsb11251733?page=162|027_1780_Emanuel_Hartensteins,_eines_perigrinirenden_Weltbürgers,_Reise_von_Berlin_über_Rostock_nach_Dreßden|ULB Halle|https://reise.isgv.de/logs/Q109944149|male|Als ich Abends nach Hause ging, so bemerk't ich in der Wilsdruffer Gasse einen schwarzkleideten Mann, mit einem großen Muff, der immer betrachtend neben mir herging.|True
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|027_1780_Emanuel_Hartensteins,_eines_perigrinirenden_Weltbürgers,_Reise_von_Berlin_über_Rostock_nach_Dreßden|161|1.3293315314514328e+16||certain|27|1780|Emanuel Hartensteins, eines perigrinirenden Weltbürgers, Reise von Berlin über Rostock nach Dreßden|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)158-162|16|https://www.digitale-sammlungen.de/de/view/bsb11251733?page=162|027_1780_Emanuel_Hartensteins,_eines_perigrinirenden_Weltbürgers,_Reise_von_Berlin_über_Rostock_nach_Dreßden|ULB Halle|https://reise.isgv.de/logs/Q109944149|male|ich ging also nach einmal funftägigen Aufenthalt in Dre** L den [PAGE_BREAK] 162 den nach Weissen zurück, Dresden hat mir unter allen Städten, die ich je gesehen habe, Berlin ausgenommen, am besten gefallen.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|027_1780_Emanuel_Hartensteins,_eines_perigrinirenden_Weltbürgers,_Reise_von_Berlin_über_Rostock_nach_Dreßden|162|1.3293315314514328e+16||certain|27|1780|Emanuel Hartensteins, eines perigrinirenden Weltbürgers, Reise von Berlin über Rostock nach Dreßden|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)158-162|16|https://www.digitale-sammlungen.de/de/view/bsb11251733?page=162|027_1780_Emanuel_Hartensteins,_eines_perigrinirenden_Weltbürgers,_Reise_von_Berlin_über_Rostock_nach_Dreßden|ULB Halle|https://reise.isgv.de/logs/Q109944149|male|So sang und so dacht' ich, als ich von Meissen längst der Elbe nach Dresden spazierte, wo ich Sonnabends gegen Abend eintrat.|False
Kreuzkirche|Kreuzkirche|https://de.wikipedia.org/wiki/Kreuzkirche_(Dresden)|510487258|137392255|Kreuzkirche|ok|027_1780_Emanuel_Hartensteins,_eines_perigrinirenden_Weltbürgers,_Reise_von_Berlin_über_Rostock_nach_Dreßden|162|2.297238350096841e+16||certain|27|1780|Emanuel Hartensteins, eines perigrinirenden Weltbürgers, Reise von Berlin über Rostock nach Dreßden|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)158-162|16|https://www.digitale-sammlungen.de/de/view/bsb11251733?page=162|027_1780_Emanuel_Hartensteins,_eines_perigrinirenden_Weltbürgers,_Reise_von_Berlin_über_Rostock_nach_Dreßden|ULB Halle|https://reise.isgv.de/logs/Q109944149|male|Die im siebenjährigen Krieg eingeschossene Kreuzkirche ist schon wieder aufgebaut, was das äußerliche Gebäude betrifft; es ist Schade, dass sie in einem Winkel steht, wo sie nicht sehr in die Augen fällt.|True
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|029_1782_Tagebuch_einer_gelehrten_Reise_1750_durch_einen_Theil_von_Ober-_und_Nieder-Sachsen|00000015.tif.original|1.3293315314514328e+16||certain|29|1782|Tagebuch einer gelehrten Reise 1750 durch einen Theil von Ober- und Nieder-Sachsen|Johann Carl Conrad Oelrichs|1750|Seite(n)14-30|452|https://digital.slub-dresden.de/werkansicht/dlf/79601/26|029_1782_Tagebuch_einer_gelehrten_Reise_1750_durch_einen_Theil_von_Ober-_und_Nieder-Sachsen|SLUB Dresden|https://reise.isgv.de/logs/Q109944040|male|In hoc opere exempli Don Diego Sanmiguel et wa significativa prototupil this by debal dustoppatio de quatorum per wildfires incendi niemis ib in dommum Annker de 1537 [PAGE_BREAK] Dieses Tagebuch einer vor 21 Jahren geschehenen gelehrten Reise von Berlin auf Wittenberg, Dresden, Metznig, Freyberg, Erbisdorf in die Bergwerke, *) Leipzig, Halle, Merseburg, Iena, Weimar, Ersurth, Gotha, Eisenach, WBlankburg, Göttingen, Hannover, Bremen, Hamburg, Lüneburg, Zelle, Braunschweig, Wolfenbüttel, Salzgahlen, Hämstedt, Magdeburg, Bernburg, Cöthen, Dessau, Zerbst, Brandenburg, und von da nach Berlin zurück, ist mir von meinem Freunde auf mein Ansuchen, zuin Ge brauch mitgetheilt worden.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|029_1782_Tagebuch_einer_gelehrten_Reise_1750_durch_einen_Theil_von_Ober-_und_Nieder-Sachsen|00000018.tif.original|1.3293315314514328e+16||certain|29|1782|Tagebuch einer gelehrten Reise 1750 durch einen Theil von Ober- und Nieder-Sachsen|Johann Carl Conrad Oelrichs|1750|Seite(n)14-30|452|https://digital.slub-dresden.de/werkansicht/dlf/79601/26|029_1782_Tagebuch_einer_gelehrten_Reise_1750_durch_einen_Theil_von_Ober-_und_Nieder-Sachsen|SLUB Dresden|https://reise.isgv.de/logs/Q109944040|male|Im medicinischen Auditorio sollen seit 30 Jahren nur wenigemal disputationes medicae exercitii causa gehalten worden seyn; das Theatrum anatomicum ist aber in sehr gutem Stande und für einen Medikus gewiß werth zu sehen; die größte Acquisition hat es aus Dresden erhalten.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|029_1782_Tagebuch_einer_gelehrten_Reise_1750_durch_einen_Theil_von_Ober-_und_Nieder-Sachsen|00000025.tif.original|1.3293315314514328e+16||certain|29|1782|Tagebuch einer gelehrten Reise 1750 durch einen Theil von Ober- und Nieder-Sachsen|Johann Carl Conrad Oelrichs|1750|Seite(n)14-30|452|https://digital.slub-dresden.de/werkansicht/dlf/79601/26|029_1782_Tagebuch_einer_gelehrten_Reise_1750_durch_einen_Theil_von_Ober-_und_Nieder-Sachsen|SLUB Dresden|https://reise.isgv.de/logs/Q109944040|male|Den 24sten Julius bin ich aus Wittenberg nach Dresden gereiset; gleich vor Wittenberg liegt ein Dorf über die Elbe, Brade, da der Teufel den D. Faust geholet haben soll.|False
Dresden|Dresden|https://de.wikipedia.org/wiki/Dresden|510493286|137381437|Dresden|ok|029_1782_Tagebuch_einer_gelehrten_Reise_1750_durch_einen_Theil_von_Ober-_und_Nieder-Sachsen|00000026.tif.original|1.3293315314514328e+16||certain|29|1782|Tagebuch einer gelehrten Reise 1750 durch einen Theil von Ober- und Nieder-Sachsen|Johann Carl Conrad Oelrichs|1750|Seite(n)14-30|452|https://digital.slub-dresden.de/werkansicht/dlf/79601/26|029_1782_Tagebuch_einer_gelehrten_Reise_1750_durch_einen_Theil_von_Ober-_und_Nieder-Sachsen|SLUB Dresden|https://reise.isgv.de/logs/Q109944040|male|Von Wittenberg bis Dresden sind auf diese Wege 15 Meilen.|False
Zwinger|Zwinger|https://de.wikipedia.org/wiki/Zwinger_(Dresden)|510530296|137349775|Zwinger|ok|029_1782_Tagebuch_einer_gelehrten_Reise_1750_durch_einen_Theil_von_Ober-_und_Nieder-Sachsen|00000029.tif.original|3.344421863687835e+16||certain|29|1782|Tagebuch einer gelehrten Reise 1750 durch einen Theil von Ober- und Nieder-Sachsen|Johann Carl Conrad Oelrichs|1750|Seite(n)14-30|452|https://digital.slub-dresden.de/werkansicht/dlf/79601/26|029_1782_Tagebuch_einer_gelehrten_Reise_1750_durch_einen_Theil_von_Ober-_und_Nieder-Sachsen|SLUB Dresden|https://reise.isgv.de/logs/Q109944040|male|Mi-bliotheck gesehen; sie steht auf dem Zwinger in 3 Salons in weiß abgestrichnen Schränken mit vergoldeten Leisten und mit dräthernen Gitter-thüren versehen; die jetzigen Vorsteher der Bi-bliotheck sind, a) der Kriegerath Rauderbach, als Inspector; b) Sebish, so 30 Jahr dabei gestanden, jezo emeritus; c) Clodius und d) Constantin, ein hinkender Catholik.|True
