Entity_normed|Entity|Link|latitude|longitude|geocode_query|geocode_status|Subfolder|SourceFileStem|distance_to_dresden_km|historical spelling|Certainty|Index|Year|Title|Author|Travel Period|Pages|Full Page Count|Link_meta|Folder|Digitally Available at|Citable_URL|Gender|Full Sentence|osm_feature_found
Japanisches Palais|Japanisches Palais|https://de.wikipedia.org/wiki/Japanisches_Palais|510598716|13737341|Japanisches Palais|ok|114_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|00000045.tif.original|1053199220547425.0|Japanische Palais|certain|114|1799|Meine Reise im deutschen Vaterlande, aus Thüringen ins Riesengebürge zu den Elbquellen und durch Böhmen ins Erzgebürge|Johann Christoph Friedrich GutsMuths|Kein Eintrag vorhanden|Seite(n)44-46|260|https://digital.slub-dresden.de/werkansicht/dlf/90361/56|114_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|SLUB Dresden|https://reise.isgv.de/logs/Q109943978|male|In der Neustadt gleich unterhalb der Brücke steht das sehr übel sogenannte Japanische Palais; ein Gebäude im edelsten, antiquen Geschmacke, das also mit keiner Art von Japanischem Firlefanz etwas gemein hat, das aber den übel angebrachten Namen von einer Sammlung Porcelän erhielt, die sich im Kellergeschosse befindet.|True
Wilsdruff|Wilsdruff|https://de.wikipedia.org/wiki/Wilsdruff|510524125|135362765|Wilsdruff|ok|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000629.tif.original|1405327409626612.0||certain|119|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)624-634|642|https://digital.slub-dresden.de/werkansicht/dlf/93539/529|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Meine nzuf übermorgen f.ztetg esetüte Abreise, gestattete nicht, noch ve riedene Anf stranger zu An Mineralien findes in dieser Gegend, Dachschiefer bei Wilsdruff, Mar- [PAGE_BREAK] 622 mor bei Maxen; und südlich von diesem Ort bei Schlottwitz, Agathe, Porpyhr, Kalk am Plauenschen Grunde; Christallkiesel bei Za beltitz; Torf und Kalksteinbrüche auf dem Friedewald bei Moritzburg.|True
Maxen|Maxen|https://de.wikipedia.org/wiki/Maxen_(Sachsen)|509251208|138016064|Maxen|ok|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000630.tif.original|1.463958502917198e+16||certain|119|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)624-634|642|https://digital.slub-dresden.de/werkansicht/dlf/93539/529|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Meine nzuf übermorgen f.ztetg esetüte Abreise, gestattete nicht, noch ve riedene Anf stranger zu An Mineralien findes in dieser Gegend, Dachschiefer bei Wilsdruff, Mar- [PAGE_BREAK] 622 mor bei Maxen; und südlich von diesem Ort bei Schlottwitz, Agathe, Porpyhr, Kalk am Plauenschen Grunde; Christallkiesel bei Za beltitz; Torf und Kalksteinbrüche auf dem Friedewald bei Moritzburg.|True
Schlottwitz|Schlottwitz|https://de.wikipedia.org/wiki/Schlottwitz|50885238|138131561|Schlottwitz|ok|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000630.tif.original|1.911796760975495e+16||certain|119|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)624-634|642|https://digital.slub-dresden.de/werkansicht/dlf/93539/529|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Meine nzuf übermorgen f.ztetg esetüte Abreise, gestattete nicht, noch ve riedene Anf stranger zu An Mineralien findes in dieser Gegend, Dachschiefer bei Wilsdruff, Mar- [PAGE_BREAK] 622 mor bei Maxen; und südlich von diesem Ort bei Schlottwitz, Agathe, Porpyhr, Kalk am Plauenschen Grunde; Christallkiesel bei Za beltitz; Torf und Kalksteinbrüche auf dem Friedewald bei Moritzburg.|False
Moritzburg|Moritzburg|https://de.wikipedia.org/wiki/Moritzburg|511592018|136819406|Moritzburg|ok|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000630.tif.original|1.2700644687472688e+16||certain|119|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)624-634|642|https://digital.slub-dresden.de/werkansicht/dlf/93539/529|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Meine nzuf übermorgen f.ztetg esetüte Abreise, gestattete nicht, noch ve riedene Anf stranger zu An Mineralien findes in dieser Gegend, Dachschiefer bei Wilsdruff, Mar- [PAGE_BREAK] 622 mor bei Maxen; und südlich von diesem Ort bei Schlottwitz, Agathe, Porpyhr, Kalk am Plauenschen Grunde; Christallkiesel bei Za beltitz; Torf und Kalksteinbrüche auf dem Friedewald bei Moritzburg.|True
Brühlscher Garten|Brühlscher Garten|https://de.wikipedia.org/wiki/Br%C3%BChlscher_Garten|510528256|137449443|Brühlscher Garten|ok|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000633.tif.original|598545920766925.0|Brühlschen Gartens,|certain|119|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)624-634|642|https://digital.slub-dresden.de/werkansicht/dlf/93539/529|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Welch Vergnügen erweckt nicht die Lage des Brühlschen Gartens, wo man zur Seite der Elbe, die volkreiche Brücke, die Rr [PAGE_BREAK] 626 gegenüber liegende Neustadt, auf der rechtsen Seite einen Theil der böhmischen Gebirge, auf der linken die nach Meissen zu sich erhebende Weingebirge mit einem Blick überschauen kann.|True
Pillnitz|Pillnitz|https://de.wikipedia.org/wiki/Pillnitz_(Dresden)|510126628|138713801|Pillnitz|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000521.tif.original|1.0272337221479124e+16||certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Da gegen gehören die Promenaden um Pillnitz zu den reizendsten die man sich denken kann, besonders der romantische Weg nach dem Porsberg.|True
Borsberg|Porsberg||510127316|13903553|Porsberg|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000521.tif.original|1.235751733386954e+16||certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Da gegen gehören die Promenaden um Pillnitz zu den reizendsten die man sich denken kann, besonders der romantische Weg nach dem Porsberg.|True
Borsberg|Porsberg||510127316|13903553|Porsberg|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000524.tif.original|1.235751733386954e+16||certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Da gegen gehören die Promenaden um Pillnitz zu den reizendsten die man sich denken kann, besonders der romantische Weg nach dem Porsberg.|True
Dresdener Elbtal|Elbthal||510842975|136385178|Elbthal|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000525.tif.original|7864559360845458.0||certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Hier übersieht man das Elbthal vom Königstein bis Mühlberg, mit den an der Elbe liegenden Städten und Dörfern, in froher Bewunderung seiner herr-lichen Schöpfung.|False
Borsberg|Porsberg|https://de.wikipedia.org/wiki/Porsberg|510127316|13903553|Porsberg|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000527.tif.original|1.235751733386954e+16||certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Da gegen gehören die Promenaden um Pillnitz zu den reizendsten die man sich denken kann, besonders der romantische Weg nach dem Porsberg.|True
Pirna|Pirna|https://de.wikipedia.org/wiki/Pirna|509616923|139386643|Pirna|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000528.tif.original|1.7198782687222988e+16||certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Das eine Stunde von Pirna und dem ehmaligen festen Bergschloss Sonnenstein, an der Wesenitz gelegene Schloss Lohmen.|True
Schloss Lohmen|Schloss Lohmen|https://de.wikipedia.org/wiki/Schloss_Lohmen|509901082|13994175|Schloss Lohmen|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000528.tif.original|1.917756625744767e+16||certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Das eine Stunde von Pirna und dem ehmaligen festen Bergschloss Sonnenstein, an der Wesenitz gelegene Schloss Lohmen.|False
Lockwitz|Lockwitz|https://de.wikipedia.org/wiki/Lockwitz|509872806|138062434|Lockwitz|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000529.tif.original|8515686897739851.0||certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Das im Schoosse eines reizenden Grundes, mit einem schönen Schloß liegende Ritter-gut Lockwitz, und das östlich von Maxen gelegene, dem von Uckermann gehörige Schloß: Wesenstein an der Muglitz, welches ganz in einen deutschen Sandstein-felsen eingehauen ist.|True
Maxen|Maxen|https://de.wikipedia.org/wiki/Maxen_(Sachsen)|509251208|138016064|Maxen|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000529.tif.original|1.463958502917198e+16||certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Das im Schoosse eines reizenden Grundes, mit einem schönen Schloß liegende Ritter-gut Lockwitz, und das östlich von Maxen gelegene, dem von Uckermann gehörige Schloß: Wesenstein an der Muglitz, welches ganz in einen deutschen Sandstein-felsen eingehauen ist.|True
Jüdenhof|Jüdenhof|https://de.wikipedia.org/wiki/Jüdenhof_(Dresden)|510516806|137395939|Jüdenhof|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000544.tif.original|2.1444591758587184e+16||certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Die Seite nach dem Jüdenhof.|True
Plauenscher Grund|Plauenschen Grund||510267009|137009939|Plauenschen Grund|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000584.tif.original|3.6590088023295784e+16|Plauenschen Grun-des|certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Wenn gleich der Schoner Grund nicht die blendenden großen Schönheiten und Abwechselungen des Plauenschen Grun-des besitzt; so ist er doch gewifs nicht minder reizend.|False
Pirna|Pirna|https://de.wikipedia.org/wiki/Pirna|509616923|139386643|Pirna|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000588.tif.original|1.7198782687222988e+16||certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Das eine Stunde von Pirna und dem ehmaligen festen Bergschloss Sonnenstein, an der Wesenitz gelegene Schloss Lohmen.|True
Wilsdruffer Vorstadt|Wilsdruffer Vorstadt|https://de.wikipedia.org/wiki/Wilsdruffer_Vorstadt|510511677|137255823|Wilsdruffer Vorstadt|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000591.tif.original|8235119041008174.0||certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Im Perrinischen Koffeegarten, auf der Wilsdruffer Vorstadt, findet man neben guter Bedienung, artige Gesellschaft.|True
Katholische Hofkirche|Katholische Hofkirche (Dresden)|https://de.wikipedia.org/wiki/Katholische_Hofkirche_(Dresden)|510534998|137373501|Katholische Hofkirche (Dresden)|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000593.tif.original|3447002989029597.0|katholischen Hofkirche,|certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Die vortrefliche Musik in der katholischen Hofkirche, hat uns während unsres Hierseyns zu fleissigen Kirchengängern gemacht.|False
Kreuzkirche|Kreuzkirche|https://de.wikipedia.org/wiki/Kreuzkirche_(Dresden)|510487258|137392255|Kreuzkirche|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000594.tif.original|2.297238350096841e+16||certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Zur absichtlich frommen Erziehung der Jugend und Erlernung nützlicher Wissen-schafaten, sind in Dresden hinlängliche An-stalten vorhanden, unter denen ich nur kurz berühren will: Die 1557 von Churfürst August gestiftete, in 6 Klassen abgetheilte, und mit einer an-sehnlichen Bibliothek versehene Kreuz-schule, in der Schulpasse, hinter der Kreuzkirche, in welcher 36 Alumni unent-geldlich Wohnung, Kost und Unterricht genießen.|True
Wilsdruffer Vorstadt|Wilsdruffer Vorstadt|https://de.wikipedia.org/wiki/Wilsdruffer_Vorstadt|510511677|137255823|Wilsdruffer Vorstadt|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000595.tif.original|8235119041008174.0||certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Das Findelhaus, auf der Wilsdruffer Vorstadt, woselbst von Eltern verlassene Kinder aus den Allmosenkassen verpflegt werden.|True
Seevorstadt|Seevorstadt|https://de.wikipedia.org/wiki/Seevorstadt|510438327|137338551|Seevorstadt|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000596.tif.original|7689352803780789.0||certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Diese Stiftung befindet sich auf der Seevorstadt, [PAGE_BREAK] 589 in der grossen Plauenschen Gasse, und verdient wegen der schönen Einrichtung, und der von den jungen Frauenzimmern in der geschmackvollen Kapelle, während des Gottesdienstes aufgeführten Vocalmusik, besucht zu werden.|True
Wilsdruffer Vorstadt|Wilsdruffer Vorstadt|https://de.wikipedia.org/wiki/Wilsdruffer_Vorstadt|510511677|137255823|Wilsdruffer Vorstadt|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000601.tif.original|8235119041008174.0||certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Das Findelhaus, auf der Wilsdruffer Vorstadt, woselbst von Eltern verlassene Kinder aus den Allmosenkassen verpflegt werden.|True
Wilsdruffer Vorstadt|Wilsdruffer Vorstadt|https://www.dresden.de/de/leben/verkehr/strassen/wilsdruffer-vorstadt.php|510511677|137255823|Wilsdruffer Vorstadt|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000602.tif.original|8235119041008174.0||certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Das 1718 gestiftete neue Arbeitshaus, auf der Wilsdruffer Vorstadt, in welchem die männlichen und weiblichen Mitglieder P p [PAGE_BREAK] 594 Unterhalt und Kleidung durch ihrer Hände Arbeit sich verdienen müssen.|True
Ostra-Allee|Ostra‑Allee|https://de.wikipedia.org/wiki/Ostra-Allee|510566399|137284136|Ostra‑Allee|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000602.tif.original|93124847668421.0|Ostra-allee|certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Endlich noch viele Innungskranken-Häuser und Hospitäler, unter denen ich nur die auf der Wilsdruffer Vorstadt, an der Ostra-allee belegene Hofpatientenburg bemerke, in welcher unverheirathete kranke Hofbediente verpflegt werden.|True
Weißeritz|Weiseritz|https://de.wikipedia.org/wiki/Weißeritz|510191561|13677797|Weißeritz|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000607.tif.original|5420478851941373.0||certain|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male|Die ganz massiv erbaute Papiermühle an der Weiseritz, ohnweit dem Plauenschen [PAGE_BREAK] Gründe, deren jetzige Eigenthümer Schäfer und Tischer heissen, und wo mittelst drei Gerinnen, die neun Lochgeschirre und zwei Holländer treiben auf zwei Bütten mit einer Presse gearbeitet wird.|False
